city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
city_144,0.84,Male,No relevent experience,Part time course,Graduate,Other,19,10/49,Pvt Ltd,>4,94,0
city_97,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10/49,Pvt Ltd,2,30,0
city_116,0.743,Male,Has relevent experience,no_enrollment,Graduate,Arts,11,nan,nan,1,80,1
city_28,0.939,nan,Has relevent experience,no_enrollment,Masters,STEM,12,10000+,Pvt Ltd,3,106,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,never,153,1
city_104,0.924,nan,Has relevent experience,no_enrollment,High School,nan,>20,10000+,Pvt Ltd,4,23,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,1,98,1
city_57,0.866,nan,No relevent experience,no_enrollment,Graduate,STEM,13,50-99,NGO,2,65,0
city_16,0.91,Male,No relevent experience,Part time course,Masters,STEM,4,<10,Early Stage Startup,1,90,0
city_83,0.923,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,1,70,0
city_107,0.518,Male,No relevent experience,Full time course,Graduate,STEM,4,nan,nan,1,21,1
city_45,0.89,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,108,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,<10,Early Stage Startup,4,102,0
city_103,0.92,nan,No relevent experience,no_enrollment,Masters,STEM,7,nan,nan,1,156,1
city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,13,nan,nan,1,52,1
city_61,0.913,Male,Has relevent experience,no_enrollment,Primary School,nan,7,100-500,Pvt Ltd,1,9,0
city_21,0.624,Female,Has relevent experience,no_enrollment,Masters,STEM,15,nan,nan,1,82,1
city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,10,50-99,Pvt Ltd,1,60,0
city_103,0.92,nan,Has relevent experience,no_enrollment,Masters,Business Degree,20,nan,nan,>4,14,1
city_101,0.558,Male,No relevent experience,Full time course,Graduate,STEM,9,nan,nan,never,37,1
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,4,10/49,Pvt Ltd,2,34,0
city_165,0.903,Male,Has relevent experience,Full time course,Graduate,STEM,4,5000-9999,Pvt Ltd,never,56,0
city_103,0.92,Female,No relevent experience,Full time course,High School,nan,6,nan,Public Sector,1,24,0
city_16,0.91,nan,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,2,33,0
city_114,0.926,Female,No relevent experience,Full time course,High School,nan,3,5000-9999,Public Sector,1,46,0
city_57,0.866,Male,No relevent experience,Full time course,Graduate,STEM,2,nan,nan,never,75,0
city_103,0.92,Male,No relevent experience,no_enrollment,High School,nan,6,nan,nan,1,85,1
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,40,0
city_75,0.939,Male,Has relevent experience,no_enrollment,High School,nan,19,1000-4999,Pvt Ltd,>4,178,0
city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,2,50-99,Pvt Ltd,1,7,0
city_10,0.895,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,1000-4999,Pvt Ltd,>4,39,0
city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,No Major,17,nan,nan,1,112,0
city_21,0.624,nan,No relevent experience,Full time course,Graduate,STEM,3,<10,Pvt Ltd,1,64,1
city_114,0.926,Male,Has relevent experience,no_enrollment,High School,nan,>20,50-99,Pvt Ltd,1,59,0
city_128,0.527,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,500-999,Pvt Ltd,1,67,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Pvt Ltd,1,32,0
city_21,0.624,Female,Has relevent experience,Full time course,Graduate,STEM,6,nan,nan,1,6,0
city_149,0.689,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,18,0
city_104,0.924,nan,No relevent experience,no_enrollment,Phd,STEM,>20,50-99,Pvt Ltd,1,27,0
city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,500-999,Pvt Ltd,2,12,0
city_21,0.624,Male,No relevent experience,Part time course,Graduate,STEM,3,<10,Early Stage Startup,1,55,0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Funded Startup,2,67,0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Pvt Ltd,1,34,0
city_103,0.92,Male,Has relevent experience,Full time course,Masters,STEM,12,nan,nan,2,74,1
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,25,0
city_90,0.698,nan,Has relevent experience,no_enrollment,Masters,STEM,14,1000-4999,Public Sector,1,4,0
city_103,0.92,nan,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,>4,150,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,nan,2,58,0
city_16,0.91,Female,No relevent experience,no_enrollment,Graduate,STEM,14,nan,nan,never,80,1
city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,6,0
city_93,0.865,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,nan,nan,2,21,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10/49,Funded Startup,1,152,0
city_149,0.689,Male,No relevent experience,Full time course,Graduate,STEM,2,nan,nan,never,44,1
city_67,0.855,Male,No relevent experience,no_enrollment,Masters,STEM,14,<10,Pvt Ltd,1,34,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,1000-4999,Pvt Ltd,1,31,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,1,26,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,nan,Pvt Ltd,1,60,0
city_97,0.925,Male,No relevent experience,Full time course,Graduate,STEM,12,nan,nan,2,20,0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,nan,nan,>4,50,1
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10/49,NGO,1,116,1
city_11,0.55,nan,Has relevent experience,Full time course,Masters,STEM,1,50-99,Pvt Ltd,1,4,1
city_134,0.698,Male,No relevent experience,no_enrollment,Graduate,Other,1,5000-9999,Pvt Ltd,1,46,1
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,6,0
city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,2,<10,Pvt Ltd,never,37,1
city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,5000-9999,nan,3,10,0
city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,nan,nan,1,34,0
city_128,0.527,Male,Has relevent experience,Full time course,High School,nan,5,nan,nan,never,98,0
city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,nan,nan,3,33,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Early Stage Startup,1,9,0
city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,>4,43,0
city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,13,10/49,NGO,1,21,1
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,No Major,16,nan,nan,>4,95,1
city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,nan,nan,1,88,0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,4,25,0
city_116,0.743,Male,Has relevent experience,Full time course,Masters,STEM,7,50-99,Public Sector,1,17,0
city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,81,0
city_21,0.624,nan,Has relevent experience,no_enrollment,Graduate,nan,16,nan,nan,>4,67,0
city_41,0.827,Male,Has relevent experience,no_enrollment,High School,nan,18,nan,nan,>4,12,0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,3,nan,nan,1,54,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,1,32,0
city_144,0.84,nan,Has relevent experience,Full time course,Graduate,STEM,6,100-500,Pvt Ltd,4,107,0
city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,nan,nan,never,127,0
city_103,0.92,nan,Has relevent experience,no_enrollment,Graduate,STEM,12,1000-4999,Pvt Ltd,1,20,0
city_83,0.923,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Funded Startup,3,100,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,10000+,Pvt Ltd,2,124,0
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Arts,>20,100-500,Pvt Ltd,>4,18,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,2,6,0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,1,12,0
city_23,0.899,Male,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Pvt Ltd,3,18,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,50-99,Pvt Ltd,>4,41,0
city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,6,100-500,NGO,>4,89,0
city_103,0.92,Male,No relevent experience,Part time course,Graduate,STEM,7,nan,nan,1,81,0
city_157,0.769,Male,Has relevent experience,Full time course,Graduate,STEM,8,100-500,Pvt Ltd,1,5,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,nan,nan,4,88,1
city_89,0.925,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,<10,Early Stage Startup,>4,46,0
city_118,0.722,nan,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,98,0
city_103,0.92,Male,No relevent experience,no_enrollment,High School,nan,2,10000+,Public Sector,1,54,0
city_21,0.624,nan,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,23,1
city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,3,nan,nan,1,114,1
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,10000+,Pvt Ltd,1,16,0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,nan,1,62,0
city_160,0.92,nan,No relevent experience,no_enrollment,Primary School,nan,3,nan,nan,never,48,0
city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,8,nan,Public Sector,1,56,1
city_64,0.666,nan,Has relevent experience,no_enrollment,Graduate,nan,10,<10,Pvt Ltd,2,6,0
city_16,0.91,nan,Has relevent experience,no_enrollment,Masters,STEM,8,nan,nan,3,47,1
city_97,0.925,Male,Has relevent experience,no_enrollment,Primary School,nan,5,50-99,Pvt Ltd,>4,28,0
city_103,0.92,nan,Has relevent experience,no_enrollment,Graduate,STEM,18,nan,nan,1,153,1
city_103,0.92,nan,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,>4,111,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,17,100-500,Pvt Ltd,2,84,0
city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,7,10000+,Pvt Ltd,3,21,0
city_136,0.897,Female,Has relevent experience,no_enrollment,Masters,STEM,14,10000+,Pvt Ltd,2,98,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,84,0
city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,Humanities,2,500-999,Pvt Ltd,1,146,0
city_90,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,3,10/49,NGO,1,83,0
city_134,0.698,nan,No relevent experience,no_enrollment,Graduate,nan,>20,nan,nan,never,106,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,5,500-999,Pvt Ltd,>4,128,0
city_173,0.878,Male,No relevent experience,no_enrollment,Primary School,nan,6,nan,nan,never,106,0
city_67,0.855,nan,Has relevent experience,no_enrollment,Masters,STEM,2,50-99,Pvt Ltd,1,56,0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,14,50-99,Pvt Ltd,4,28,0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,5000-9999,Public Sector,>4,77,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,14,<10,Pvt Ltd,1,87,1
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10000+,Pvt Ltd,1,10,1
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,nan,nan,3,39,0
city_53,0.74,Male,Has relevent experience,no_enrollment,Masters,STEM,16,1000-4999,Public Sector,1,51,0
city_24,0.698,Male,No relevent experience,Full time course,High School,nan,9,nan,nan,never,4,0
city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,500-999,Pvt Ltd,2,30,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,nan,nan,1,15,0
city_36,0.893,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,100-500,Public Sector,1,96,0
city_103,0.92,nan,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,172,0
city_128,0.527,nan,No relevent experience,Full time course,Graduate,STEM,<1,nan,nan,1,19,1
city_114,0.926,nan,No relevent experience,Full time course,High School,nan,3,nan,nan,1,20,0
city_89,0.925,Male,Has relevent experience,no_enrollment,Phd,STEM,6,50-99,Early Stage Startup,2,105,0
city_152,0.698,Female,No relevent experience,Part time course,Graduate,Other,3,10/49,Funded Startup,1,14,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,1000-4999,Pvt Ltd,>4,61,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,500-999,Pvt Ltd,2,60,0
city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,1,20,0
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,8,100-500,Pvt Ltd,1,143,0
city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,9,nan,nan,1,168,0
city_115,0.789,Male,No relevent experience,no_enrollment,Graduate,Other,5,10/49,nan,never,180,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,10/49,Early Stage Startup,1,28,0
city_27,0.848,Male,No relevent experience,no_enrollment,High School,nan,4,nan,nan,never,16,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,<10,Pvt Ltd,1,31,1
city_70,0.698,Male,No relevent experience,Full time course,High School,nan,8,1000-4999,Pvt Ltd,1,32,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,56,1
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,1000-4999,Pvt Ltd,4,92,0
city_103,0.92,Male,No relevent experience,no_enrollment,High School,nan,3,nan,nan,never,19,0
city_102,0.804,Male,No relevent experience,no_enrollment,Graduate,STEM,19,nan,nan,>4,126,0
city_100,0.887,nan,Has relevent experience,Full time course,High School,nan,14,<10,Pvt Ltd,2,45,0
city_67,0.855,Male,Has relevent experience,Full time course,Graduate,STEM,10,nan,nan,>4,16,0
city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,3,10000+,NGO,1,94,0
city_97,0.925,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,77,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,26,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,No Major,>20,100-500,Pvt Ltd,1,6,0
city_136,0.897,nan,No relevent experience,Full time course,Graduate,STEM,4,nan,nan,never,61,0
city_114,0.926,Male,No relevent experience,Full time course,High School,nan,4,nan,Pvt Ltd,never,60,0
city_102,0.804,Male,No relevent experience,Full time course,High School,nan,11,nan,nan,never,64,1
city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,Arts,1,1000-4999,nan,1,8,0
city_75,0.939,Male,No relevent experience,no_enrollment,Graduate,No Major,>20,1000-4999,Pvt Ltd,>4,50,1
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,nan,nan,>4,166,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Arts,>20,50-99,Pvt Ltd,1,43,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,162,0
city_103,0.92,Male,Has relevent experience,no_enrollment,High School,nan,14,100-500,Pvt Ltd,1,49,0
city_11,0.55,nan,Has relevent experience,Full time course,Graduate,STEM,5,100-500,Funded Startup,>4,28,1
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Pvt Ltd,3,17,0
city_103,0.92,nan,Has relevent experience,no_enrollment,Graduate,Arts,>20,10000+,Pvt Ltd,>4,54,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,2,100-500,Pvt Ltd,1,54,0
city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,No Major,1,10000+,Pvt Ltd,never,16,0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,>4,170,0
city_83,0.923,Male,No relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,66,0
city_16,0.91,nan,Has relevent experience,no_enrollment,Graduate,STEM,<1,nan,nan,1,42,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,107,0
city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,10,5000-9999,Pvt Ltd,1,184,1
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,20,nan,nan,4,44,1
city_46,0.762,Male,Has relevent experience,no_enrollment,Masters,STEM,17,100-500,Pvt Ltd,2,18,0
city_114,0.926,Male,Has relevent experience,Full time course,Masters,STEM,19,50-99,Pvt Ltd,4,27,0
city_83,0.923,nan,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,45,0
city_83,0.923,Male,No relevent experience,Full time course,Graduate,nan,2,nan,nan,1,77,1
city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,6,nan,nan,1,114,1
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,1,7,0
city_103,0.92,Other,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,2,68,0
city_165,0.903,nan,No relevent experience,no_enrollment,Graduate,nan,3,nan,Public Sector,never,62,0
city_173,0.878,Male,Has relevent experience,no_enrollment,High School,nan,6,10000+,Pvt Ltd,1,144,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,57,0
city_21,0.624,nan,Has relevent experience,no_enrollment,Masters,STEM,6,10000+,Pvt Ltd,2,139,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,1,135,0
city_16,0.91,Male,Has relevent experience,no_enrollment,High School,nan,10,10000+,Pvt Ltd,1,89,0
city_21,0.624,Male,No relevent experience,Full time course,High School,nan,1,nan,nan,never,17,0
city_10,0.895,Male,Has relevent experience,Part time course,Masters,Other,>20,1000-4999,Pvt Ltd,>4,18,0
city_45,0.89,Male,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,Pvt Ltd,2,26,0
city_103,0.92,nan,Has relevent experience,Part time course,Graduate,STEM,>20,nan,nan,1,10,0
city_100,0.887,Male,No relevent experience,Full time course,Masters,STEM,6,100-500,Public Sector,1,8,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,1000-4999,Pvt Ltd,3,34,0
city_21,0.624,nan,Has relevent experience,no_enrollment,Graduate,STEM,4,10/49,Pvt Ltd,never,89,0
city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,6,10/49,Early Stage Startup,1,18,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,1,16,0
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,12,10/49,Pvt Ltd,3,55,0
city_19,0.682,nan,No relevent experience,Full time course,Graduate,STEM,6,nan,nan,1,53,0
city_21,0.624,nan,No relevent experience,no_enrollment,Masters,STEM,<1,<10,nan,>4,160,1
city_61,0.913,nan,Has relevent experience,no_enrollment,Primary School,nan,18,nan,nan,2,54,0
city_103,0.92,nan,No relevent experience,Full time course,Graduate,STEM,7,nan,nan,never,36,0
city_99,0.915,nan,Has relevent experience,Full time course,Graduate,STEM,5,10/49,nan,2,42,0
city_21,0.624,nan,No relevent experience,no_enrollment,Graduate,STEM,4,10/49,Pvt Ltd,2,14,1
city_10,0.895,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,1,4,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,<10,Pvt Ltd,3,78,1
